V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
h,h,h,h,h,h,h,h,f,MBH,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,WNS,ATD,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,ProctorDining,f,f,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,ATA,f,f,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,WNS,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,WNS,f,ATD,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,MCA,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ATD,OCH,f,FIC,MNR,GFD,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,GFD,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,MBH,MBH,f,ATD,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,ATD,f,MCA,f,f,f,RCD,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,f,f,ProctorDining,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,ProctorDining,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,h,f,WNS,MBH,ATA,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,MBH,AXN,f,MNR,ATD,f,f,f,f,RCD,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,ProctorDining,f,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,AXN,f,WNS,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,f,f,f,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,SDL,MNR,f,ProctorDining,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,WTH,MNR,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,CHT,f,ATD,f,ProctorDining,MNR,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,RCD,MBH,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,AXN,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,MNR,AXT,ATA,f,f,f,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,FIC,WNS,RCD,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,MBH,ProctorDining,MBH,MCA,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,CHT,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,WNS,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,ProctorDining,RCD,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,MNR,RCD,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,WNS,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MNR,f,MBH,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,ATD,AXN,ATD,f,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,RCD,MBH,RCD,MBH,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,f,MNR,f,f,f,f,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,ATD,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,CHT,WNS,ATD,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,f,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,CHT,MNR,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,LIB,WNS,ProctorDining,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MBH,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MNR,f,WNS,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,ATD,FIC,f,WNS,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,RCD,f,MNR,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,MBH,f,MNR,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,MBH,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,AXT,RCD,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,MCA,WNS,f,RCD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,f,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MBH,f,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,AXN,ProctorDining,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,SDL,CHT,MNR,ProctorDining,RCD,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,f,f,RCD,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,f,f,ATD,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,f,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,f,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,ProctorDining,f,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,ATD,ProctorDining,MNR,MBH,RCD,ATD,f,f,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,f,f,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,f,MNR,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,FIC,MBH,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,FIC,AXT,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,h,f,CHT,f,ATD,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ADK,f,RCD,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,ATD,ATA,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,OCH,f,MBH,MBH,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,PRS,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,FIC,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,ProctorDining,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,ATD,f,FIC,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,f,MBH,ATA,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,f,f,ProctorDining,RCD,MNR,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,HPB,HLD,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,LIB,ProctorDining,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,RCD,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,f,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,WNS,ProctorDining,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,MBH,CHT,f,ATD,f,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,RCD,ProctorDining,f,f,RCD,RCD,ProctorDining,f,f,f,RCD,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,AXN,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,f,RCD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,ATD,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,ATA,RCD,ProctorDining,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MNR,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,MBH,f,ProctorDining,ATD,f,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,f,f,MBH,ATD,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,MBH,RCD,AXT,f,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MCA,f,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,f,RCD,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,AXT,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,WNS,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,RCD,ProctorDining,ProctorDining,MBH,f,ProctorDining,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,MCA,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,RCD,ProctorDining,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MNR,f,AXN,f,f,MBH,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ATD,AXT,SDL,PRS,f,f,MBH,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,RCD,WNS,f,FIC,ProctorDining,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,WNS,f,ProctorDining,f,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MBH,MBH,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,JHN,ATA,f,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MCA,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,f,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,CHT,f,ATD,ATD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,RCD,ProctorDining,MBH,f,SDL,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,f,f,ATD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,RCD,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ATD,MBH,ProctorDining,ProctorDining,RCD,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,MBH,RCD,f,f,f,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,f,ProctorDining,f,MBH,f,f,ProctorDining,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,HPB,f,f,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MBH,LIB,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,f,MBH,f,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,RCD,f,f,AXN,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,SDL,ATD,f,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,CHT,WNS,f,f,f,MNR,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,CHT,MBH,f,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,SDL,ProctorDining,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,JHN,ATA,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,ATD,f,RCD,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,RCD,h,f,MNR,f,ProctorDining,f,MBH,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,GFD,RCD,ProctorDining,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ATD,ProctorDining,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,OCH,AXN,f,ATD,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,WNS,f,ProctorDining,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,ATD,ProctorDining,MBH,f,AXN,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MBH,f,f,ProctorDining,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,OCH,RCD,f,f,ATD,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,RCD,f,f,f,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,SDL,LIB,f,RCD,ProctorDining,RCD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,f,MBH,RCD,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,CHT,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WTH,f,f,f,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,OCH,f,MBH,RCD,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,WNS,WNS,f,RCD,f,f,f,RCD,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,MBH,f,ATD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,AXT,f,f,ATD,RCD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,MBH,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,AXT,RCD,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MBH,ATA,MNR,ATD,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,AXT,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MNR,f,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,MBH,GFD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,WNS,f,f,ProctorDining,ATD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,RCD,ATD,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,h,FIC,FIC,f,f,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,MBH,f,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,OCH,f,PRS,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,f,f,f,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,MBH,f,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,WNS,WNS,f,f,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,f,FIC,RCD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,RCD,f,f,MNR,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,MBH,CHT,f,ProctorDining,f,ATD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,RCD,ProctorDining,RCD,MBH,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,RCD,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,RCD,ProctorDining,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,ATD,ATD,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ATD,MBH,MNR,RCD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,RCD,ATD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,SDL,f,ATD,MNR,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,AXT,f,RCD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MCA,f,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,MBH,ATD,f,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,f,ProctorDining,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MBH,f,ATD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,MBH,AXT,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,f,f,RCD,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,WNS,ATD,f,MBH,f,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,GFD,f,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,f,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,SDL,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,RCD,SDL,AXN,ATD,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,MBH,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,MBH,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,MNR,ATD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,f,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,ATD,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,f,f,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,MBH,ProctorDining,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,f,AXT,f,ATD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,AXT,f,ProctorDining,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,SDL,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,MBH,f,f,f,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,MBH,f,f,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,FIC,f,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,RCD,MBH,MCA,MNR,f,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,AXT,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,WNS,f,ProctorDining,ProctorDining,AXN,f,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,MBH,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,RCD,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,ProctorDining,ProctorDining,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,AXN,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,WNS,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,LIB,AXT,f,RCD,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,SDL,f,ProctorDining,f,f,f,f,RCD,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,ATD,ATD,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,FIC,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MBH,MBH,RCD,f,f,f,f,RCD,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,MBH,f,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ATD,MBH,RCD,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,JHN,MNR,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MNR,MBH,f,RCD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,ATD,ATD,MNR,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,AXN,AXT,PRS,WTH,RCD,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,RCD,f,ATD,RCD,ProctorDining,MBH,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,HLD,FIC,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,CHT,RCD,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,LIB,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,SDL,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,f,ProctorDining,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,AXN,ProctorDining,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,WNS,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,SDL,f,f,f,f,AXN,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,PRS,RCD,f,f,f,f,f,RCD,RCD,f,f,f,f,h
